RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,PrvdrCnt
31DEC2025,QLD,Toowoomba,Global developmental delay,ALL,ALL,15
31DEC2025,QLD,Toowoomba,Hearing Impairment,ALL,ALL,11
31DEC2025,QLD,Toowoomba,Intellectual Disability,ALL,ALL,222
31DEC2025,QLD,Toowoomba,Multiple Sclerosis,ALL,ALL,23
31DEC2025,QLD,Toowoomba,Other,ALL,ALL,48
31DEC2025,QLD,Toowoomba,Other Neurological,ALL,ALL,106
31DEC2025,QLD,Toowoomba,Other Physical,ALL,ALL,41
31DEC2025,QLD,Toowoomba,Other Sensory/Speech,ALL,ALL,2
31DEC2025,QLD,Toowoomba,Psychosocial disability,ALL,ALL,165
31DEC2025,QLD,Toowoomba,Spinal Cord Injury,ALL,ALL,26
31DEC2025,QLD,Toowoomba,Stroke,ALL,ALL,55
31DEC2025,QLD,Toowoomba,Visual Impairment,ALL,ALL,16
31DEC2025,QLD,Townsville,ABI,ALL,ALL,108
31DEC2025,QLD,Townsville,Autism,ALL,ALL,140
31DEC2025,QLD,Townsville,Cerebral Palsy,ALL,ALL,88
31DEC2025,QLD,Townsville,Developmental delay,ALL,ALL,23
31DEC2025,QLD,Townsville,Down Syndrome,ALL,ALL,76
31DEC2025,QLD,Townsville,Global developmental delay,ALL,ALL,4
31DEC2025,QLD,Townsville,Hearing Impairment,ALL,ALL,22
31DEC2025,QLD,Townsville,Intellectual Disability,ALL,ALL,179
31DEC2025,QLD,Townsville,Multiple Sclerosis,ALL,ALL,30
31DEC2025,QLD,Townsville,Other,ALL,ALL,38
31DEC2025,QLD,Townsville,Other Neurological,ALL,ALL,82
31DEC2025,QLD,Townsville,Other Physical,ALL,ALL,45
31DEC2025,QLD,Townsville,Other Sensory/Speech,ALL,ALL,4
31DEC2025,QLD,Townsville,Psychosocial disability,ALL,ALL,138
31DEC2025,QLD,Townsville,Spinal Cord Injury,ALL,ALL,33
31DEC2025,QLD,Townsville,Stroke,ALL,ALL,55
31DEC2025,QLD,Townsville,Visual Impairment,ALL,ALL,33
31DEC2025,SA,Adelaide Hills,ABI,ALL,ALL,18
31DEC2025,SA,Adelaide Hills,Autism,ALL,ALL,46
31DEC2025,SA,Adelaide Hills,Cerebral Palsy,ALL,ALL,8
31DEC2025,SA,Adelaide Hills,Developmental delay,ALL,ALL,2
31DEC2025,SA,Adelaide Hills,Down Syndrome,ALL,ALL,8
31DEC2025,SA,Adelaide Hills,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,SA,Adelaide Hills,Global developmental delay,ALL,ALL,3
31DEC2025,SA,Adelaide Hills,Hearing Impairment,ALL,ALL,1
31DEC2025,SA,Adelaide Hills,Intellectual Disability,ALL,ALL,51
31DEC2025,SA,Adelaide Hills,Multiple Sclerosis,ALL,ALL,4
31DEC2025,SA,Adelaide Hills,Other,ALL,ALL,4
31DEC2025,SA,Adelaide Hills,Other Neurological,ALL,ALL,25
31DEC2025,SA,Adelaide Hills,Other Physical,ALL,ALL,8
31DEC2025,SA,Adelaide Hills,Psychosocial disability,ALL,ALL,16
31DEC2025,SA,Adelaide Hills,Stroke,ALL,ALL,6
31DEC2025,SA,Adelaide Hills,Visual Impairment,ALL,ALL,2
31DEC2025,SA,"Barossa, Light and Lower North",ABI,ALL,ALL,12
31DEC2025,SA,"Barossa, Light and Lower North",Autism,ALL,ALL,74
31DEC2025,SA,"Barossa, Light and Lower North",Cerebral Palsy,ALL,ALL,18
31DEC2025,SA,"Barossa, Light and Lower North",Developmental delay,ALL,ALL,6
31DEC2025,SA,"Barossa, Light and Lower North",Down Syndrome,ALL,ALL,13
31DEC2025,SA,"Barossa, Light and Lower North",Global developmental delay,ALL,ALL,3
31DEC2025,SA,"Barossa, Light and Lower North",Hearing Impairment,ALL,ALL,3
31DEC2025,SA,"Barossa, Light and Lower North",Intellectual Disability,ALL,ALL,60
31DEC2025,SA,"Barossa, Light and Lower North",Multiple Sclerosis,ALL,ALL,9
31DEC2025,SA,"Barossa, Light and Lower North",Other,ALL,ALL,5
31DEC2025,SA,"Barossa, Light and Lower North",Other Neurological,ALL,ALL,14
31DEC2025,SA,"Barossa, Light and Lower North",Other Physical,ALL,ALL,9
31DEC2025,SA,"Barossa, Light and Lower North",Other Sensory/Speech,ALL,ALL,1
31DEC2025,SA,"Barossa, Light and Lower North",Psychosocial disability,ALL,ALL,16
31DEC2025,SA,"Barossa, Light and Lower North",Spinal Cord Injury,ALL,ALL,3
31DEC2025,SA,"Barossa, Light and Lower North",Stroke,ALL,ALL,13
31DEC2025,SA,Eastern Adelaide,ABI,ALL,ALL,64
31DEC2025,SA,Eastern Adelaide,Autism,ALL,ALL,118
31DEC2025,SA,Eastern Adelaide,Cerebral Palsy,ALL,ALL,44
31DEC2025,SA,Eastern Adelaide,Down Syndrome,ALL,ALL,21
31DEC2025,SA,Eastern Adelaide,Global developmental delay,ALL,ALL,1
31DEC2025,SA,Eastern Adelaide,Hearing Impairment,ALL,ALL,2
31DEC2025,SA,Eastern Adelaide,Intellectual Disability,ALL,ALL,146
31DEC2025,SA,Eastern Adelaide,Multiple Sclerosis,ALL,ALL,21
31DEC2025,SA,Eastern Adelaide,Other,ALL,ALL,19
31DEC2025,SA,Eastern Adelaide,Other Neurological,ALL,ALL,52
31DEC2025,SA,Eastern Adelaide,Other Physical,ALL,ALL,26
31DEC2025,SA,Eastern Adelaide,Other Sensory/Speech,ALL,ALL,1
31DEC2025,SA,Eastern Adelaide,Psychosocial disability,ALL,ALL,106
31DEC2025,SA,Eastern Adelaide,Spinal Cord Injury,ALL,ALL,13
31DEC2025,SA,Eastern Adelaide,Stroke,ALL,ALL,10
31DEC2025,SA,Eastern Adelaide,Visual Impairment,ALL,ALL,7
31DEC2025,SA,Eyre and Western,ABI,ALL,ALL,10
31DEC2025,SA,Eyre and Western,Autism,ALL,ALL,39
31DEC2025,SA,Eyre and Western,Cerebral Palsy,ALL,ALL,8
31DEC2025,SA,Eyre and Western,Developmental delay,ALL,ALL,2
31DEC2025,SA,Eyre and Western,Down Syndrome,ALL,ALL,7
31DEC2025,SA,Eyre and Western,Global developmental delay,ALL,ALL,5
31DEC2025,SA,Eyre and Western,Hearing Impairment,ALL,ALL,1
31DEC2025,SA,Eyre and Western,Intellectual Disability,ALL,ALL,33
31DEC2025,SA,Eyre and Western,Multiple Sclerosis,ALL,ALL,6
31DEC2025,SA,Eyre and Western,Other,ALL,ALL,3
31DEC2025,SA,Eyre and Western,Other Neurological,ALL,ALL,10
31DEC2025,SA,Eyre and Western,Other Physical,ALL,ALL,4
31DEC2025,SA,Eyre and Western,Other Sensory/Speech,ALL,ALL,1
31DEC2025,SA,Eyre and Western,Psychosocial disability,ALL,ALL,11
31DEC2025,SA,Eyre and Western,Spinal Cord Injury,ALL,ALL,1
31DEC2025,SA,Eyre and Western,Stroke,ALL,ALL,3
31DEC2025,SA,Eyre and Western,Visual Impairment,ALL,ALL,2
31DEC2025,SA,Far North (SA),ABI,ALL,ALL,10
31DEC2025,SA,Far North (SA),Autism,ALL,ALL,19
31DEC2025,SA,Far North (SA),Cerebral Palsy,ALL,ALL,6
31DEC2025,SA,Far North (SA),Developmental delay,ALL,ALL,4
31DEC2025,SA,Far North (SA),Down Syndrome,ALL,ALL,3
31DEC2025,SA,Far North (SA),Global developmental delay,ALL,ALL,1
31DEC2025,SA,Far North (SA),Hearing Impairment,ALL,ALL,1
31DEC2025,SA,Far North (SA),Intellectual Disability,ALL,ALL,23
31DEC2025,SA,Far North (SA),Other,ALL,ALL,1
31DEC2025,SA,Far North (SA),Other Neurological,ALL,ALL,4
31DEC2025,SA,Far North (SA),Other Physical,ALL,ALL,5
31DEC2025,SA,Far North (SA),Other Sensory/Speech,ALL,ALL,2
31DEC2025,SA,Far North (SA),Psychosocial disability,ALL,ALL,15
31DEC2025,SA,Far North (SA),Stroke,ALL,ALL,1
31DEC2025,SA,Fleurieu and Kangaroo Island,ABI,ALL,ALL,7
31DEC2025,SA,Fleurieu and Kangaroo Island,Autism,ALL,ALL,50
31DEC2025,SA,Fleurieu and Kangaroo Island,Cerebral Palsy,ALL,ALL,9
31DEC2025,SA,Fleurieu and Kangaroo Island,Developmental delay,ALL,ALL,1
31DEC2025,SA,Fleurieu and Kangaroo Island,Down Syndrome,ALL,ALL,5
31DEC2025,SA,Fleurieu and Kangaroo Island,Intellectual Disability,ALL,ALL,39
31DEC2025,SA,Fleurieu and Kangaroo Island,Multiple Sclerosis,ALL,ALL,8
31DEC2025,SA,Fleurieu and Kangaroo Island,Other,ALL,ALL,5
31DEC2025,SA,Fleurieu and Kangaroo Island,Other Neurological,ALL,ALL,15
31DEC2025,SA,Fleurieu and Kangaroo Island,Other Physical,ALL,ALL,2
31DEC2025,SA,Fleurieu and Kangaroo Island,Psychosocial disability,ALL,ALL,14
31DEC2025,SA,Fleurieu and Kangaroo Island,Stroke,ALL,ALL,7
31DEC2025,SA,Fleurieu and Kangaroo Island,Visual Impairment,ALL,ALL,1
31DEC2025,SA,Limestone Coast,ABI,ALL,ALL,17
31DEC2025,SA,Limestone Coast,Autism,ALL,ALL,37
31DEC2025,SA,Limestone Coast,Cerebral Palsy,ALL,ALL,6
31DEC2025,SA,Limestone Coast,Developmental delay,ALL,ALL,2
31DEC2025,SA,Limestone Coast,Down Syndrome,ALL,ALL,9
31DEC2025,SA,Limestone Coast,Global developmental delay,ALL,ALL,1
31DEC2025,SA,Limestone Coast,Intellectual Disability,ALL,ALL,37
31DEC2025,SA,Limestone Coast,Multiple Sclerosis,ALL,ALL,1
31DEC2025,SA,Limestone Coast,Other,ALL,ALL,8
31DEC2025,SA,Limestone Coast,Other Neurological,ALL,ALL,14
31DEC2025,SA,Limestone Coast,Other Physical,ALL,ALL,8
31DEC2025,SA,Limestone Coast,Other Sensory/Speech,ALL,ALL,1
31DEC2025,SA,Limestone Coast,Psychosocial disability,ALL,ALL,15
31DEC2025,SA,Limestone Coast,Spinal Cord Injury,ALL,ALL,1
31DEC2025,SA,Murray and Mallee,ABI,ALL,ALL,19
31DEC2025,SA,Murray and Mallee,Autism,ALL,ALL,48
31DEC2025,SA,Murray and Mallee,Cerebral Palsy,ALL,ALL,8
31DEC2025,SA,Murray and Mallee,Developmental delay,ALL,ALL,5
31DEC2025,SA,Murray and Mallee,Down Syndrome,ALL,ALL,9
31DEC2025,SA,Murray and Mallee,Global developmental delay,ALL,ALL,4
31DEC2025,SA,Murray and Mallee,Hearing Impairment,ALL,ALL,1
31DEC2025,SA,Murray and Mallee,Intellectual Disability,ALL,ALL,64
31DEC2025,SA,Murray and Mallee,Multiple Sclerosis,ALL,ALL,2
31DEC2025,SA,Murray and Mallee,Other,ALL,ALL,2
31DEC2025,SA,Murray and Mallee,Other Neurological,ALL,ALL,12
31DEC2025,SA,Murray and Mallee,Other Physical,ALL,ALL,8
31DEC2025,SA,Murray and Mallee,Psychosocial disability,ALL,ALL,26
31DEC2025,SA,Murray and Mallee,Spinal Cord Injury,ALL,ALL,3
31DEC2025,SA,Murray and Mallee,Stroke,ALL,ALL,14
31DEC2025,SA,Murray and Mallee,Visual Impairment,ALL,ALL,2
31DEC2025,SA,Northern Adelaide,ABI,ALL,ALL,180
31DEC2025,SA,Northern Adelaide,Autism,ALL,ALL,318
31DEC2025,SA,Northern Adelaide,Cerebral Palsy,ALL,ALL,101
31DEC2025,SA,Northern Adelaide,Developmental delay,ALL,ALL,35
31DEC2025,SA,Northern Adelaide,Down Syndrome,ALL,ALL,92
31DEC2025,SA,Northern Adelaide,Global developmental delay,ALL,ALL,29
31DEC2025,SA,Northern Adelaide,Hearing Impairment,ALL,ALL,26
31DEC2025,SA,Northern Adelaide,Intellectual Disability,ALL,ALL,366
31DEC2025,SA,Northern Adelaide,Multiple Sclerosis,ALL,ALL,35
31DEC2025,SA,Northern Adelaide,Other,ALL,ALL,75
31DEC2025,SA,Northern Adelaide,Other Neurological,ALL,ALL,165
31DEC2025,SA,Northern Adelaide,Other Physical,ALL,ALL,71
31DEC2025,SA,Northern Adelaide,Other Sensory/Speech,ALL,ALL,4
31DEC2025,SA,Northern Adelaide,Psychosocial disability,ALL,ALL,229
31DEC2025,SA,Northern Adelaide,Spinal Cord Injury,ALL,ALL,35
31DEC2025,SA,Northern Adelaide,Stroke,ALL,ALL,84
31DEC2025,SA,Northern Adelaide,Visual Impairment,ALL,ALL,30
31DEC2025,SA,Other,ABI,ALL,ALL,16
31DEC2025,SA,Other,Autism,ALL,ALL,6
31DEC2025,SA,Other,Cerebral Palsy,ALL,ALL,3
31DEC2025,SA,Other,Developmental delay,ALL,ALL,11
31DEC2025,SA,Other,Down Syndrome,ALL,ALL,3
31DEC2025,SA,Other,Global developmental delay,ALL,ALL,3
31DEC2025,SA,Other,Hearing Impairment,ALL,ALL,2
31DEC2025,SA,Other,Intellectual Disability,ALL,ALL,22
31DEC2025,SA,Other,Multiple Sclerosis,ALL,ALL,3
31DEC2025,SA,Other,Other,ALL,ALL,11
31DEC2025,SA,Other,Other Neurological,ALL,ALL,20
31DEC2025,SA,Other,Other Physical,ALL,ALL,3
31DEC2025,SA,Other,Psychosocial disability,ALL,ALL,20
31DEC2025,SA,Other,Spinal Cord Injury,ALL,ALL,2
31DEC2025,SA,Other,Stroke,ALL,ALL,7
31DEC2025,SA,Southern Adelaide,ABI,ALL,ALL,101
31DEC2025,SA,Southern Adelaide,Autism,ALL,ALL,208
31DEC2025,SA,Southern Adelaide,Cerebral Palsy,ALL,ALL,82
31DEC2025,SA,Southern Adelaide,Developmental delay,ALL,ALL,16
31DEC2025,SA,Southern Adelaide,Down Syndrome,ALL,ALL,74
31DEC2025,SA,Southern Adelaide,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,SA,Southern Adelaide,Global developmental delay,ALL,ALL,6
31DEC2025,SA,Southern Adelaide,Hearing Impairment,ALL,ALL,19
31DEC2025,SA,Southern Adelaide,Intellectual Disability,ALL,ALL,224
31DEC2025,SA,Southern Adelaide,Multiple Sclerosis,ALL,ALL,26
31DEC2025,SA,Southern Adelaide,Other,ALL,ALL,34
31DEC2025,SA,Southern Adelaide,Other Neurological,ALL,ALL,94
31DEC2025,SA,Southern Adelaide,Other Physical,ALL,ALL,49
31DEC2025,SA,Southern Adelaide,Other Sensory/Speech,ALL,ALL,2
31DEC2025,SA,Southern Adelaide,Psychosocial disability,ALL,ALL,142
31DEC2025,SA,Southern Adelaide,Spinal Cord Injury,ALL,ALL,25
31DEC2025,SA,Southern Adelaide,Stroke,ALL,ALL,38
31DEC2025,SA,Southern Adelaide,Visual Impairment,ALL,ALL,19
31DEC2025,SA,Western Adelaide,ABI,ALL,ALL,72
31DEC2025,SA,Western Adelaide,Autism,ALL,ALL,132
31DEC2025,SA,Western Adelaide,Cerebral Palsy,ALL,ALL,38
31DEC2025,SA,Western Adelaide,Developmental delay,ALL,ALL,3
31DEC2025,SA,Western Adelaide,Down Syndrome,ALL,ALL,24
31DEC2025,SA,Western Adelaide,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,SA,Western Adelaide,Global developmental delay,ALL,ALL,12
31DEC2025,SA,Western Adelaide,Hearing Impairment,ALL,ALL,9
31DEC2025,SA,Western Adelaide,Intellectual Disability,ALL,ALL,151
31DEC2025,SA,Western Adelaide,Multiple Sclerosis,ALL,ALL,19
31DEC2025,SA,Western Adelaide,Other,ALL,ALL,20
31DEC2025,SA,Western Adelaide,Other Neurological,ALL,ALL,40
31DEC2025,SA,Western Adelaide,Other Physical,ALL,ALL,12
31DEC2025,SA,Western Adelaide,Other Sensory/Speech,ALL,ALL,1
31DEC2025,SA,Western Adelaide,Psychosocial disability,ALL,ALL,109
31DEC2025,SA,Western Adelaide,Spinal Cord Injury,ALL,ALL,12
31DEC2025,SA,Western Adelaide,Stroke,ALL,ALL,17
31DEC2025,SA,Western Adelaide,Visual Impairment,ALL,ALL,8
31DEC2025,SA,Yorke and Mid North,ABI,ALL,ALL,15
31DEC2025,SA,Yorke and Mid North,Autism,ALL,ALL,42
31DEC2025,SA,Yorke and Mid North,Cerebral Palsy,ALL,ALL,20
31DEC2025,SA,Yorke and Mid North,Developmental delay,ALL,ALL,5
31DEC2025,SA,Yorke and Mid North,Down Syndrome,ALL,ALL,9
31DEC2025,SA,Yorke and Mid North,Global developmental delay,ALL,ALL,2
31DEC2025,SA,Yorke and Mid North,Hearing Impairment,ALL,ALL,4
31DEC2025,SA,Yorke and Mid North,Intellectual Disability,ALL,ALL,43
31DEC2025,SA,Yorke and Mid North,Multiple Sclerosis,ALL,ALL,3
31DEC2025,SA,Yorke and Mid North,Other,ALL,ALL,3
31DEC2025,SA,Yorke and Mid North,Other Neurological,ALL,ALL,13
31DEC2025,SA,Yorke and Mid North,Other Physical,ALL,ALL,9
31DEC2025,SA,Yorke and Mid North,Other Sensory/Speech,ALL,ALL,2
31DEC2025,SA,Yorke and Mid North,Psychosocial disability,ALL,ALL,13
31DEC2025,SA,Yorke and Mid North,Spinal Cord Injury,ALL,ALL,3
31DEC2025,SA,Yorke and Mid North,Stroke,ALL,ALL,4
31DEC2025,State_Missing,Other,DsbltyGrp_Missing,ALL,ALL,40
31DEC2025,State_Missing,Other,Intellectual Disability,ALL,ALL,2
31DEC2025,TAS,Other,ABI,ALL,ALL,8
31DEC2025,TAS,Other,Autism,ALL,ALL,2
31DEC2025,TAS,Other,Cerebral Palsy,ALL,ALL,3
31DEC2025,TAS,Other,Down Syndrome,ALL,ALL,3
31DEC2025,TAS,Other,Intellectual Disability,ALL,ALL,9
31DEC2025,TAS,Other,Multiple Sclerosis,ALL,ALL,2
31DEC2025,TAS,Other,Other,ALL,ALL,4
31DEC2025,TAS,Other,Other Neurological,ALL,ALL,11
31DEC2025,TAS,Other,Other Physical,ALL,ALL,2
31DEC2025,TAS,Other,Psychosocial disability,ALL,ALL,3
31DEC2025,TAS,Other,Stroke,ALL,ALL,2
31DEC2025,TAS,TAS North,ABI,ALL,ALL,35
31DEC2025,TAS,TAS North,Autism,ALL,ALL,76
31DEC2025,TAS,TAS North,Cerebral Palsy,ALL,ALL,33
31DEC2025,TAS,TAS North,Developmental delay,ALL,ALL,3
31DEC2025,TAS,TAS North,Down Syndrome,ALL,ALL,23
31DEC2025,TAS,TAS North,Global developmental delay,ALL,ALL,4
31DEC2025,TAS,TAS North,Hearing Impairment,ALL,ALL,6
31DEC2025,TAS,TAS North,Intellectual Disability,ALL,ALL,75
31DEC2025,TAS,TAS North,Multiple Sclerosis,ALL,ALL,19
31DEC2025,TAS,TAS North,Other,ALL,ALL,17
31DEC2025,TAS,TAS North,Other Neurological,ALL,ALL,33
31DEC2025,TAS,TAS North,Other Physical,ALL,ALL,17
31DEC2025,TAS,TAS North,Other Sensory/Speech,ALL,ALL,1
31DEC2025,TAS,TAS North,Psychosocial disability,ALL,ALL,39
31DEC2025,TAS,TAS North,Spinal Cord Injury,ALL,ALL,8
31DEC2025,TAS,TAS North,Stroke,ALL,ALL,20
31DEC2025,TAS,TAS North,Visual Impairment,ALL,ALL,9
31DEC2025,TAS,TAS North West,ABI,ALL,ALL,32
31DEC2025,TAS,TAS North West,Autism,ALL,ALL,79
31DEC2025,TAS,TAS North West,Cerebral Palsy,ALL,ALL,26
31DEC2025,TAS,TAS North West,Developmental delay,ALL,ALL,1
31DEC2025,TAS,TAS North West,Down Syndrome,ALL,ALL,22
31DEC2025,TAS,TAS North West,Global developmental delay,ALL,ALL,3
31DEC2025,TAS,TAS North West,Hearing Impairment,ALL,ALL,5
31DEC2025,TAS,TAS North West,Intellectual Disability,ALL,ALL,68
31DEC2025,TAS,TAS North West,Multiple Sclerosis,ALL,ALL,7
31DEC2025,TAS,TAS North West,Other,ALL,ALL,11
31DEC2025,TAS,TAS North West,Other Neurological,ALL,ALL,35
31DEC2025,TAS,TAS North West,Other Physical,ALL,ALL,18
31DEC2025,TAS,TAS North West,Other Sensory/Speech,ALL,ALL,1
31DEC2025,TAS,TAS North West,Psychosocial disability,ALL,ALL,48
31DEC2025,TAS,TAS North West,Spinal Cord Injury,ALL,ALL,9
31DEC2025,TAS,TAS North West,Stroke,ALL,ALL,16
31DEC2025,TAS,TAS North West,Visual Impairment,ALL,ALL,5
31DEC2025,TAS,TAS South East,ABI,ALL,ALL,44
31DEC2025,TAS,TAS South East,Autism,ALL,ALL,89
31DEC2025,TAS,TAS South East,Cerebral Palsy,ALL,ALL,40
31DEC2025,TAS,TAS South East,Developmental delay,ALL,ALL,7
31DEC2025,TAS,TAS South East,Down Syndrome,ALL,ALL,30
31DEC2025,TAS,TAS South East,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,TAS,TAS South East,Global developmental delay,ALL,ALL,4
31DEC2025,TAS,TAS South East,Hearing Impairment,ALL,ALL,14
31DEC2025,TAS,TAS South East,Intellectual Disability,ALL,ALL,108
31DEC2025,TAS,TAS South East,Multiple Sclerosis,ALL,ALL,12
31DEC2025,TAS,TAS South East,Other,ALL,ALL,14
31DEC2025,TAS,TAS South East,Other Neurological,ALL,ALL,31
31DEC2025,TAS,TAS South East,Other Physical,ALL,ALL,12
31DEC2025,TAS,TAS South East,Psychosocial disability,ALL,ALL,69
31DEC2025,TAS,TAS South East,Spinal Cord Injury,ALL,ALL,14
31DEC2025,TAS,TAS South East,Stroke,ALL,ALL,14
31DEC2025,TAS,TAS South East,Visual Impairment,ALL,ALL,8
31DEC2025,TAS,TAS South West,ABI,ALL,ALL,58
31DEC2025,TAS,TAS South West,Autism,ALL,ALL,88
31DEC2025,TAS,TAS South West,Cerebral Palsy,ALL,ALL,44
31DEC2025,TAS,TAS South West,Developmental delay,ALL,ALL,7
31DEC2025,TAS,TAS South West,Down Syndrome,ALL,ALL,34
31DEC2025,TAS,TAS South West,Global developmental delay,ALL,ALL,5
31DEC2025,TAS,TAS South West,Hearing Impairment,ALL,ALL,10
31DEC2025,TAS,TAS South West,Intellectual Disability,ALL,ALL,122
31DEC2025,TAS,TAS South West,Multiple Sclerosis,ALL,ALL,10
31DEC2025,TAS,TAS South West,Other,ALL,ALL,13
31DEC2025,TAS,TAS South West,Other Neurological,ALL,ALL,42
31DEC2025,TAS,TAS South West,Other Physical,ALL,ALL,30
31DEC2025,TAS,TAS South West,Psychosocial disability,ALL,ALL,86
31DEC2025,TAS,TAS South West,Spinal Cord Injury,ALL,ALL,11
31DEC2025,TAS,TAS South West,Stroke,ALL,ALL,20
31DEC2025,TAS,TAS South West,Visual Impairment,ALL,ALL,7
31DEC2025,VIC,Barwon,ABI,ALL,ALL,97
31DEC2025,VIC,Barwon,Autism,ALL,ALL,196
31DEC2025,VIC,Barwon,Cerebral Palsy,ALL,ALL,76
31DEC2025,VIC,Barwon,Developmental delay,ALL,ALL,12
31DEC2025,VIC,Barwon,Down Syndrome,ALL,ALL,58
31DEC2025,VIC,Barwon,Global developmental delay,ALL,ALL,16
31DEC2025,VIC,Barwon,Hearing Impairment,ALL,ALL,16
31DEC2025,VIC,Barwon,Intellectual Disability,ALL,ALL,246
31DEC2025,VIC,Barwon,Multiple Sclerosis,ALL,ALL,52
31DEC2025,VIC,Barwon,Other,ALL,ALL,37
31DEC2025,VIC,Barwon,Other Neurological,ALL,ALL,86
31DEC2025,VIC,Barwon,Other Physical,ALL,ALL,44
31DEC2025,VIC,Barwon,Other Sensory/Speech,ALL,ALL,3
31DEC2025,VIC,Barwon,Psychosocial disability,ALL,ALL,119
31DEC2025,VIC,Barwon,Spinal Cord Injury,ALL,ALL,17
31DEC2025,VIC,Barwon,Stroke,ALL,ALL,44
31DEC2025,VIC,Barwon,Visual Impairment,ALL,ALL,17
31DEC2025,VIC,Bayside Peninsula,ABI,ALL,ALL,235
31DEC2025,VIC,Bayside Peninsula,Autism,ALL,ALL,368
31DEC2025,VIC,Bayside Peninsula,Cerebral Palsy,ALL,ALL,137
31DEC2025,VIC,Bayside Peninsula,Developmental delay,ALL,ALL,34
31DEC2025,VIC,Bayside Peninsula,Down Syndrome,ALL,ALL,114
31DEC2025,VIC,Bayside Peninsula,DsbltyGrp_Missing,ALL,ALL,1
31DEC2025,VIC,Bayside Peninsula,Global developmental delay,ALL,ALL,9
31DEC2025,VIC,Bayside Peninsula,Hearing Impairment,ALL,ALL,24
31DEC2025,VIC,Bayside Peninsula,Intellectual Disability,ALL,ALL,398
31DEC2025,VIC,Bayside Peninsula,Multiple Sclerosis,ALL,ALL,85
31DEC2025,VIC,Bayside Peninsula,Other,ALL,ALL,70
31DEC2025,VIC,Bayside Peninsula,Other Neurological,ALL,ALL,183
31DEC2025,VIC,Bayside Peninsula,Other Physical,ALL,ALL,94
31DEC2025,VIC,Bayside Peninsula,Other Sensory/Speech,ALL,ALL,8
31DEC2025,VIC,Bayside Peninsula,Psychosocial disability,ALL,ALL,409
31DEC2025,VIC,Bayside Peninsula,Spinal Cord Injury,ALL,ALL,49
31DEC2025,VIC,Bayside Peninsula,Stroke,ALL,ALL,75
31DEC2025,VIC,Bayside Peninsula,Visual Impairment,ALL,ALL,53
31DEC2025,VIC,Brimbank Melton,ABI,ALL,ALL,147
31DEC2025,VIC,Brimbank Melton,Autism,ALL,ALL,354
31DEC2025,VIC,Brimbank Melton,Cerebral Palsy,ALL,ALL,86
31DEC2025,VIC,Brimbank Melton,Developmental delay,ALL,ALL,39
31DEC2025,VIC,Brimbank Melton,Down Syndrome,ALL,ALL,67
31DEC2025,VIC,Brimbank Melton,Global developmental delay,ALL,ALL,25
31DEC2025,VIC,Brimbank Melton,Hearing Impairment,ALL,ALL,26
31DEC2025,VIC,Brimbank Melton,Intellectual Disability,ALL,ALL,350
31DEC2025,VIC,Brimbank Melton,Multiple Sclerosis,ALL,ALL,43
31DEC2025,VIC,Brimbank Melton,Other,ALL,ALL,43
31DEC2025,VIC,Brimbank Melton,Other Neurological,ALL,ALL,136
31DEC2025,VIC,Brimbank Melton,Other Physical,ALL,ALL,41
31DEC2025,VIC,Brimbank Melton,Other Sensory/Speech,ALL,ALL,5
31DEC2025,VIC,Brimbank Melton,Psychosocial disability,ALL,ALL,314
31DEC2025,VIC,Brimbank Melton,Spinal Cord Injury,ALL,ALL,27
31DEC2025,VIC,Brimbank Melton,Stroke,ALL,ALL,54
31DEC2025,VIC,Brimbank Melton,Visual Impairment,ALL,ALL,25
31DEC2025,VIC,Central Highlands,ABI,ALL,ALL,81
31DEC2025,VIC,Central Highlands,Autism,ALL,ALL,159
31DEC2025,VIC,Central Highlands,Cerebral Palsy,ALL,ALL,61
31DEC2025,VIC,Central Highlands,Developmental delay,ALL,ALL,15
31DEC2025,VIC,Central Highlands,Down Syndrome,ALL,ALL,38
31DEC2025,VIC,Central Highlands,Global developmental delay,ALL,ALL,11
31DEC2025,VIC,Central Highlands,Hearing Impairment,ALL,ALL,14
31DEC2025,VIC,Central Highlands,Intellectual Disability,ALL,ALL,200
31DEC2025,VIC,Central Highlands,Multiple Sclerosis,ALL,ALL,38
31DEC2025,VIC,Central Highlands,Other,ALL,ALL,27
31DEC2025,VIC,Central Highlands,Other Neurological,ALL,ALL,70
31DEC2025,VIC,Central Highlands,Other Physical,ALL,ALL,22
31DEC2025,VIC,Central Highlands,Other Sensory/Speech,ALL,ALL,1
31DEC2025,VIC,Central Highlands,Psychosocial disability,ALL,ALL,112
31DEC2025,VIC,Central Highlands,Spinal Cord Injury,ALL,ALL,24
31DEC2025,VIC,Central Highlands,Stroke,ALL,ALL,44
31DEC2025,VIC,Central Highlands,Visual Impairment,ALL,ALL,28
31DEC2025,VIC,Goulburn,ABI,ALL,ALL,53
31DEC2025,VIC,Goulburn,Autism,ALL,ALL,145
31DEC2025,VIC,Goulburn,Cerebral Palsy,ALL,ALL,37
