RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SuppClass,AvgAnlsdCmtdSuppBdgt,ActvPrtcpnt
31DEC2025,ALL,ALL,Other Sensory/Speech,35 to 44,Core,"58,000.00",<30
31DEC2025,ALL,ALL,Other Sensory/Speech,35 to 44,CapacityBuilding,"16,000.00",22
31DEC2025,ALL,ALL,Psychosocial disability,35 to 44,ALL,"120,000.00",13644
31DEC2025,ALL,ALL,Psychosocial disability,35 to 44,Capital,"16,000.00",405
31DEC2025,ALL,ALL,Psychosocial disability,35 to 44,Core,"99,000.00",13422
31DEC2025,ALL,ALL,Psychosocial disability,35 to 44,CapacityBuilding,"22,000.00",13548
31DEC2025,ALL,ALL,Spinal Cord Injury,35 to 44,ALL,"243,000.00",1034
31DEC2025,ALL,ALL,Spinal Cord Injury,35 to 44,Capital,"37,000.00",886
31DEC2025,ALL,ALL,Spinal Cord Injury,35 to 44,CapacityBuilding,"24,000.00",1004
31DEC2025,ALL,ALL,Spinal Cord Injury,35 to 44,Core,"190,000.00",1015
31DEC2025,ALL,ALL,Stroke,35 to 44,ALL,"177,000.00",730
31DEC2025,ALL,ALL,Stroke,35 to 44,Capital,"22,000.00",408
31DEC2025,ALL,ALL,Stroke,35 to 44,Core,"143,000.00",722
31DEC2025,ALL,ALL,Stroke,35 to 44,CapacityBuilding,"24,000.00",729
31DEC2025,ALL,ALL,Visual Impairment,35 to 44,ALL,"78,000.00",1313
31DEC2025,ALL,ALL,Visual Impairment,35 to 44,Capital,"15,000.00",327
31DEC2025,ALL,ALL,Visual Impairment,35 to 44,CapacityBuilding,"12,000.00",1297
31DEC2025,ALL,ALL,Visual Impairment,35 to 44,Core,"63,000.00",1305
31DEC2025,ALL,ALL,ABI,45 to 54,ALL,"214,000.00",4415
31DEC2025,ALL,ALL,ABI,45 to 54,Capital,"21,000.00",1802
31DEC2025,ALL,ALL,ABI,45 to 54,CapacityBuilding,"25,000.00",4321
31DEC2025,ALL,ALL,ABI,45 to 54,Core,"182,000.00",4353
31DEC2025,ALL,ALL,Autism,45 to 54,ALL,"102,000.00",4507
31DEC2025,ALL,ALL,Autism,45 to 54,Capital,"16,000.00",408
31DEC2025,ALL,ALL,Autism,45 to 54,Core,"89,000.00",4193
31DEC2025,ALL,ALL,Autism,45 to 54,CapacityBuilding,"18,000.00",4469
31DEC2025,ALL,ALL,Cerebral Palsy,45 to 54,ALL,"305,000.00",1895
31DEC2025,ALL,ALL,Cerebral Palsy,45 to 54,Capital,"28,000.00",1480
31DEC2025,ALL,ALL,Cerebral Palsy,45 to 54,Core,"261,000.00",1888
31DEC2025,ALL,ALL,Cerebral Palsy,45 to 54,CapacityBuilding,"23,000.00",1891
31DEC2025,ALL,ALL,Down Syndrome,45 to 54,ALL,"246,000.00",1375
31DEC2025,ALL,ALL,Down Syndrome,45 to 54,Capital,"16,000.00",536
31DEC2025,ALL,ALL,Down Syndrome,45 to 54,CapacityBuilding,"20,000.00",1361
31DEC2025,ALL,ALL,Down Syndrome,45 to 54,Core,"220,000.00",1373
31DEC2025,ALL,ALL,DsbltyGrp_Missing,45 to 54,ALL,"95,000.00",<23
31DEC2025,ALL,ALL,DsbltyGrp_Missing,45 to 54,CapacityBuilding,"18,000.00",<25
31DEC2025,ALL,ALL,DsbltyGrp_Missing,45 to 54,Capital,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,45 to 54,Core,"84,000.00",<27
31DEC2025,ALL,ALL,Hearing Impairment,45 to 54,ALL,"24,000.00",2654
31DEC2025,ALL,ALL,Hearing Impairment,45 to 54,Capital,"8,000.00",951
31DEC2025,ALL,ALL,Hearing Impairment,45 to 54,CapacityBuilding,"6,000.00",2560
31DEC2025,ALL,ALL,Hearing Impairment,45 to 54,Core,"16,000.00",2607
31DEC2025,ALL,ALL,Intellectual Disability,45 to 54,ALL,"193,000.00",9552
31DEC2025,ALL,ALL,Intellectual Disability,45 to 54,Capital,"18,000.00",2675
31DEC2025,ALL,ALL,Intellectual Disability,45 to 54,CapacityBuilding,"20,000.00",9403
31DEC2025,ALL,ALL,Intellectual Disability,45 to 54,Core,"169,000.00",9464
31DEC2025,ALL,ALL,Multiple Sclerosis,45 to 54,ALL,"126,000.00",3158
31DEC2025,ALL,ALL,Multiple Sclerosis,45 to 54,Capital,"20,000.00",1792
31DEC2025,ALL,ALL,Multiple Sclerosis,45 to 54,Core,"97,000.00",3112
31DEC2025,ALL,ALL,Multiple Sclerosis,45 to 54,CapacityBuilding,"19,000.00",3139
31DEC2025,ALL,ALL,Other,45 to 54,ALL,"165,000.00",1935
31DEC2025,ALL,ALL,Other,45 to 54,Capital,"29,000.00",1465
31DEC2025,ALL,ALL,Other,45 to 54,Core,"124,000.00",1901
31DEC2025,ALL,ALL,Other,45 to 54,CapacityBuilding,"20,000.00",1921
31DEC2025,ALL,ALL,Other Neurological,45 to 54,ALL,"225,000.00",3328
31DEC2025,ALL,ALL,Other Neurological,45 to 54,Capital,"25,000.00",2028
31DEC2025,ALL,ALL,Other Neurological,45 to 54,Core,"186,000.00",3292
31DEC2025,ALL,ALL,Other Neurological,45 to 54,CapacityBuilding,"25,000.00",3316
31DEC2025,ALL,ALL,Other Physical,45 to 54,ALL,"119,000.00",3204
31DEC2025,ALL,ALL,Other Physical,45 to 54,Capital,"26,000.00",2323
31DEC2025,ALL,ALL,Other Physical,45 to 54,Core,"85,000.00",3176
31DEC2025,ALL,ALL,Other Physical,45 to 54,CapacityBuilding,"16,000.00",3188
31DEC2025,ALL,ALL,Other Sensory/Speech,45 to 54,ALL,"62,000.00",<21
31DEC2025,ALL,ALL,Other Sensory/Speech,45 to 54,CapacityBuilding,"12,000.00",<28
31DEC2025,ALL,ALL,Other Sensory/Speech,45 to 54,Capital,,<11
31DEC2025,ALL,ALL,Other Sensory/Speech,45 to 54,Core,"43,000.00",<30
31DEC2025,ALL,ALL,Psychosocial disability,45 to 54,ALL,"113,000.00",17702
31DEC2025,ALL,ALL,Psychosocial disability,45 to 54,Capital,"14,000.00",754
31DEC2025,ALL,ALL,Psychosocial disability,45 to 54,Core,"94,000.00",17440
31DEC2025,ALL,ALL,Psychosocial disability,45 to 54,CapacityBuilding,"20,000.00",17560
31DEC2025,ALL,ALL,Spinal Cord Injury,45 to 54,ALL,"238,000.00",1393
31DEC2025,ALL,ALL,Spinal Cord Injury,45 to 54,Capital,"34,000.00",1211
31DEC2025,ALL,ALL,Spinal Cord Injury,45 to 54,CapacityBuilding,"22,000.00",1355
31DEC2025,ALL,ALL,Spinal Cord Injury,45 to 54,Core,"189,000.00",1371
31DEC2025,ALL,ALL,Stroke,45 to 54,ALL,"210,000.00",1941
31DEC2025,ALL,ALL,Stroke,45 to 54,Capital,"23,000.00",1195
31DEC2025,ALL,ALL,Stroke,45 to 54,Core,"173,000.00",1921
31DEC2025,ALL,ALL,Stroke,45 to 54,CapacityBuilding,"24,000.00",1932
31DEC2025,ALL,ALL,Visual Impairment,45 to 54,ALL,"72,000.00",1796
31DEC2025,ALL,ALL,Visual Impairment,45 to 54,Capital,"14,000.00",544
31DEC2025,ALL,ALL,Visual Impairment,45 to 54,CapacityBuilding,"11,000.00",1779
31DEC2025,ALL,ALL,Visual Impairment,45 to 54,Core,"57,000.00",1782
31DEC2025,ALL,ALL,ABI,55 to 64,ALL,"239,000.00",6085
31DEC2025,ALL,ALL,ABI,55 to 64,Capital,"22,000.00",3074
31DEC2025,ALL,ALL,ABI,55 to 64,CapacityBuilding,"24,000.00",5989
31DEC2025,ALL,ALL,ABI,55 to 64,Core,"206,000.00",6031
31DEC2025,ALL,ALL,Autism,55 to 64,ALL,"123,000.00",1902
31DEC2025,ALL,ALL,Autism,55 to 64,Capital,"16,000.00",292
31DEC2025,ALL,ALL,Autism,55 to 64,Core,"108,000.00",1807
31DEC2025,ALL,ALL,Autism,55 to 64,CapacityBuilding,"18,000.00",1895
31DEC2025,ALL,ALL,Cerebral Palsy,55 to 64,ALL,"304,000.00",1531
31DEC2025,ALL,ALL,Cerebral Palsy,55 to 64,Capital,"29,000.00",1242
31DEC2025,ALL,ALL,Cerebral Palsy,55 to 64,CapacityBuilding,"23,000.00",1530
31DEC2025,ALL,ALL,Cerebral Palsy,55 to 64,Core,"258,000.00",1530
31DEC2025,ALL,ALL,Down Syndrome,55 to 64,ALL,"349,000.00",833
31DEC2025,ALL,ALL,Down Syndrome,55 to 64,Capital,"21,000.00",539
31DEC2025,ALL,ALL,Down Syndrome,55 to 64,CapacityBuilding,"25,000.00",827
31DEC2025,ALL,ALL,Down Syndrome,55 to 64,Core,"310,000.00",833
31DEC2025,ALL,ALL,DsbltyGrp_Missing,55 to 64,ALL,"174,000.00",23
31DEC2025,ALL,ALL,DsbltyGrp_Missing,55 to 64,CapacityBuilding,"21,000.00",<24
31DEC2025,ALL,ALL,DsbltyGrp_Missing,55 to 64,Capital,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,55 to 64,Core,"146,000.00",23
31DEC2025,ALL,ALL,Hearing Impairment,55 to 64,ALL,"25,000.00",3863
31DEC2025,ALL,ALL,Hearing Impairment,55 to 64,Capital,"8,000.00",1330
31DEC2025,ALL,ALL,Hearing Impairment,55 to 64,CapacityBuilding,"6,000.00",3723
31DEC2025,ALL,ALL,Hearing Impairment,55 to 64,Core,"17,000.00",3778
31DEC2025,ALL,ALL,Intellectual Disability,55 to 64,ALL,"216,000.00",9168
31DEC2025,ALL,ALL,Intellectual Disability,55 to 64,Capital,"18,000.00",3356
31DEC2025,ALL,ALL,Intellectual Disability,55 to 64,CapacityBuilding,"20,000.00",9041
31DEC2025,ALL,ALL,Intellectual Disability,55 to 64,Core,"190,000.00",9115
31DEC2025,ALL,ALL,Multiple Sclerosis,55 to 64,ALL,"156,000.00",4132
31DEC2025,ALL,ALL,Multiple Sclerosis,55 to 64,Capital,"22,000.00",2807
31DEC2025,ALL,ALL,Multiple Sclerosis,55 to 64,Core,"122,000.00",4099
31DEC2025,ALL,ALL,Multiple Sclerosis,55 to 64,CapacityBuilding,"20,000.00",4120
31DEC2025,ALL,ALL,Other,55 to 64,ALL,"196,000.00",3749
31DEC2025,ALL,ALL,Other,55 to 64,Capital,"28,000.00",2702
31DEC2025,ALL,ALL,Other,55 to 64,Core,"156,000.00",3701
31DEC2025,ALL,ALL,Other,55 to 64,CapacityBuilding,"22,000.00",3733
31DEC2025,ALL,ALL,Other Neurological,55 to 64,ALL,"228,000.00",7875
31DEC2025,ALL,ALL,Other Neurological,55 to 64,Capital,"24,000.00",4394
31DEC2025,ALL,ALL,Other Neurological,55 to 64,Core,"193,000.00",7763
31DEC2025,ALL,ALL,Other Neurological,55 to 64,CapacityBuilding,"25,000.00",7853
31DEC2025,ALL,ALL,Other Physical,55 to 64,ALL,"120,000.00",5665
31DEC2025,ALL,ALL,Other Physical,55 to 64,Capital,"23,000.00",4432
31DEC2025,ALL,ALL,Other Physical,55 to 64,Core,"87,000.00",5615
31DEC2025,ALL,ALL,Other Physical,55 to 64,CapacityBuilding,"15,000.00",5637
31DEC2025,ALL,ALL,Other Sensory/Speech,55 to 64,ALL,"64,000.00",46
31DEC2025,ALL,ALL,Other Sensory/Speech,55 to 64,CapacityBuilding,"14,000.00",<51
31DEC2025,ALL,ALL,Other Sensory/Speech,55 to 64,Capital,,<11
31DEC2025,ALL,ALL,Other Sensory/Speech,55 to 64,Core,"49,000.00",46
31DEC2025,ALL,ALL,Psychosocial disability,55 to 64,ALL,"115,000.00",17049
31DEC2025,ALL,ALL,Psychosocial disability,55 to 64,Capital,"12,000.00",1333
31DEC2025,ALL,ALL,Psychosocial disability,55 to 64,Core,"96,000.00",16912
31DEC2025,ALL,ALL,Psychosocial disability,55 to 64,CapacityBuilding,"19,000.00",16943
31DEC2025,ALL,ALL,Spinal Cord Injury,55 to 64,ALL,"237,000.00",1939
31DEC2025,ALL,ALL,Spinal Cord Injury,55 to 64,Capital,"31,000.00",1724
31DEC2025,ALL,ALL,Spinal Cord Injury,55 to 64,CapacityBuilding,"21,000.00",1899
31DEC2025,ALL,ALL,Spinal Cord Injury,55 to 64,Core,"190,000.00",1915
31DEC2025,ALL,ALL,Stroke,55 to 64,ALL,"224,000.00",4360
31DEC2025,ALL,ALL,Stroke,55 to 64,Capital,"23,000.00",2937
31DEC2025,ALL,ALL,Stroke,55 to 64,Core,"187,000.00",4320
31DEC2025,ALL,ALL,Stroke,55 to 64,CapacityBuilding,"24,000.00",4336
31DEC2025,ALL,ALL,Visual Impairment,55 to 64,ALL,"77,000.00",2588
31DEC2025,ALL,ALL,Visual Impairment,55 to 64,Capital,"13,000.00",849
31DEC2025,ALL,ALL,Visual Impairment,55 to 64,CapacityBuilding,"11,000.00",2569
31DEC2025,ALL,ALL,Visual Impairment,55 to 64,Core,"62,000.00",2571
31DEC2025,ALL,ALL,ABI,65+,ALL,"226,000.00",3134
31DEC2025,ALL,ALL,ABI,65+,Capital,"19,000.00",1812
31DEC2025,ALL,ALL,ABI,65+,CapacityBuilding,"22,000.00",3086
31DEC2025,ALL,ALL,ABI,65+,Core,"194,000.00",3113
31DEC2025,ALL,ALL,Autism,65+,ALL,"156,000.00",465
31DEC2025,ALL,ALL,Autism,65+,Capital,"16,000.00",106
31DEC2025,ALL,ALL,Autism,65+,Core,"137,000.00",455
31DEC2025,ALL,ALL,Autism,65+,CapacityBuilding,"18,000.00",460
31DEC2025,ALL,ALL,Cerebral Palsy,65+,ALL,"303,000.00",747
31DEC2025,ALL,ALL,Cerebral Palsy,65+,Capital,"27,000.00",627
31DEC2025,ALL,ALL,Cerebral Palsy,65+,CapacityBuilding,"21,000.00",746
31DEC2025,ALL,ALL,Cerebral Palsy,65+,Core,"259,000.00",746
31DEC2025,ALL,ALL,Down Syndrome,65+,ALL,"367,000.00",165
31DEC2025,ALL,ALL,Down Syndrome,65+,Capital,"22,000.00",119
31DEC2025,ALL,ALL,Down Syndrome,65+,CapacityBuilding,"24,000.00",164
31DEC2025,ALL,ALL,Down Syndrome,65+,Core,"328,000.00",165
31DEC2025,ALL,ALL,DsbltyGrp_Missing,65+,ALL,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,65+,CapacityBuilding,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,65+,Capital,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,65+,Core,,<11
31DEC2025,ALL,ALL,Hearing Impairment,65+,ALL,"23,000.00",2440
31DEC2025,ALL,ALL,Hearing Impairment,65+,Capital,"7,000.00",823
31DEC2025,ALL,ALL,Hearing Impairment,65+,CapacityBuilding,"5,000.00",2261
31DEC2025,ALL,ALL,Hearing Impairment,65+,Core,"16,000.00",2407
31DEC2025,ALL,ALL,Intellectual Disability,65+,ALL,"237,000.00",4849
31DEC2025,ALL,ALL,Intellectual Disability,65+,Capital,"18,000.00",2206
31DEC2025,ALL,ALL,Intellectual Disability,65+,CapacityBuilding,"19,000.00",4787
31DEC2025,ALL,ALL,Intellectual Disability,65+,Core,"211,000.00",4831
31DEC2025,ALL,ALL,Multiple Sclerosis,65+,ALL,"169,000.00",2595
31DEC2025,ALL,ALL,Multiple Sclerosis,65+,Capital,"20,000.00",1995
31DEC2025,ALL,ALL,Multiple Sclerosis,65+,Core,"135,000.00",2581
31DEC2025,ALL,ALL,Multiple Sclerosis,65+,CapacityBuilding,"19,000.00",2589
31DEC2025,ALL,ALL,Other,65+,ALL,"184,000.00",1947
31DEC2025,ALL,ALL,Other,65+,Capital,"27,000.00",1346
31DEC2025,ALL,ALL,Other,65+,Core,"147,000.00",1931
31DEC2025,ALL,ALL,Other,65+,CapacityBuilding,"20,000.00",1937
31DEC2025,ALL,ALL,Other Neurological,65+,ALL,"214,000.00",6847
31DEC2025,ALL,ALL,Other Neurological,65+,Capital,"20,000.00",4195
31DEC2025,ALL,ALL,Other Neurological,65+,Core,"181,000.00",6774
31DEC2025,ALL,ALL,Other Neurological,65+,CapacityBuilding,"23,000.00",6821
31DEC2025,ALL,ALL,Other Physical,65+,ALL,"112,000.00",4772
31DEC2025,ALL,ALL,Other Physical,65+,Capital,"22,000.00",3901
31DEC2025,ALL,ALL,Other Physical,65+,CapacityBuilding,"14,000.00",4736
31DEC2025,ALL,ALL,Other Physical,65+,Core,"80,000.00",4738
31DEC2025,ALL,ALL,Other Sensory/Speech,65+,ALL,"64,000.00",<35
31DEC2025,ALL,ALL,Other Sensory/Speech,65+,CapacityBuilding,"13,000.00",<32
31DEC2025,ALL,ALL,Other Sensory/Speech,65+,Capital,,<11
31DEC2025,ALL,ALL,Other Sensory/Speech,65+,Core,"52,000.00",<36
31DEC2025,ALL,ALL,Psychosocial disability,65+,ALL,"122,000.00",7531
31DEC2025,ALL,ALL,Psychosocial disability,65+,Capital,"12,000.00",909
31DEC2025,ALL,ALL,Psychosocial disability,65+,CapacityBuilding,"17,000.00",7477
31DEC2025,ALL,ALL,Psychosocial disability,65+,Core,"104,000.00",7492
31DEC2025,ALL,ALL,Spinal Cord Injury,65+,ALL,"213,000.00",1275
31DEC2025,ALL,ALL,Spinal Cord Injury,65+,Capital,"26,000.00",1149
31DEC2025,ALL,ALL,Spinal Cord Injury,65+,CapacityBuilding,"20,000.00",1264
31DEC2025,ALL,ALL,Spinal Cord Injury,65+,Core,"170,000.00",1266
31DEC2025,ALL,ALL,Stroke,65+,ALL,"205,000.00",3393
31DEC2025,ALL,ALL,Stroke,65+,Capital,"19,000.00",2459
31DEC2025,ALL,ALL,Stroke,65+,Core,"171,000.00",3372
31DEC2025,ALL,ALL,Stroke,65+,CapacityBuilding,"21,000.00",3377
31DEC2025,ALL,ALL,Visual Impairment,65+,ALL,"67,000.00",1990
31DEC2025,ALL,ALL,Visual Impairment,65+,Capital,"12,000.00",684
31DEC2025,ALL,ALL,Visual Impairment,65+,CapacityBuilding,"10,000.00",1953
31DEC2025,ALL,ALL,Visual Impairment,65+,Core,"53,000.00",1976
31DEC2025,ALL,ALL,ABI,9 to 14,ALL,"90,000.00",524
31DEC2025,ALL,ALL,ABI,9 to 14,Capital,"22,000.00",176
31DEC2025,ALL,ALL,ABI,9 to 14,Core,"62,000.00",462
31DEC2025,ALL,ALL,ABI,9 to 14,CapacityBuilding,"28,000.00",518
31DEC2025,ALL,ALL,Autism,9 to 14,ALL,"28,000.00",122325
31DEC2025,ALL,ALL,Autism,9 to 14,Capital,"8,000.00",3418
31DEC2025,ALL,ALL,Autism,9 to 14,Core,"11,000.00",98953
31DEC2025,ALL,ALL,Autism,9 to 14,CapacityBuilding,"19,000.00",122060
31DEC2025,ALL,ALL,Cerebral Palsy,9 to 14,ALL,"87,000.00",2983
31DEC2025,ALL,ALL,Cerebral Palsy,9 to 14,Capital,"22,000.00",2114
31DEC2025,ALL,ALL,Cerebral Palsy,9 to 14,Core,"49,000.00",2811
31DEC2025,ALL,ALL,Cerebral Palsy,9 to 14,CapacityBuilding,"25,000.00",2966
31DEC2025,ALL,ALL,Developmental delay,9 to 14,ALL,"17,000.00",717
31DEC2025,ALL,ALL,Developmental delay,9 to 14,Capital,"11,000.00",<17
31DEC2025,ALL,ALL,Developmental delay,9 to 14,Core,"3,000.00",<464
31DEC2025,ALL,ALL,Developmental delay,9 to 14,CapacityBuilding,"16,000.00",710
31DEC2025,ALL,ALL,Down Syndrome,9 to 14,ALL,"51,000.00",1306
31DEC2025,ALL,ALL,Down Syndrome,9 to 14,Capital,"9,000.00",364
31DEC2025,ALL,ALL,Down Syndrome,9 to 14,Core,"25,000.00",1254
31DEC2025,ALL,ALL,Down Syndrome,9 to 14,CapacityBuilding,"24,000.00",1301
31DEC2025,ALL,ALL,DsbltyGrp_Missing,9 to 14,ALL,"33,000.00",55
31DEC2025,ALL,ALL,DsbltyGrp_Missing,9 to 14,Capital,,<11
31DEC2025,ALL,ALL,DsbltyGrp_Missing,9 to 14,Core,"14,000.00",<48
31DEC2025,ALL,ALL,DsbltyGrp_Missing,9 to 14,CapacityBuilding,"21,000.00",55
31DEC2025,ALL,ALL,Global developmental delay,9 to 14,ALL,"24,000.00",518
31DEC2025,ALL,ALL,Global developmental delay,9 to 14,CapacityBuilding,"19,000.00",<518
31DEC2025,ALL,ALL,Global developmental delay,9 to 14,Capital,"11,000.00",<50
31DEC2025,ALL,ALL,Global developmental delay,9 to 14,Core,"6,000.00",371
31DEC2025,ALL,ALL,Hearing Impairment,9 to 14,ALL,"13,000.00",4493
31DEC2025,ALL,ALL,Hearing Impairment,9 to 14,Capital,"3,000.00",200
31DEC2025,ALL,ALL,Hearing Impairment,9 to 14,Core,"3,000.00",4322
31DEC2025,ALL,ALL,Hearing Impairment,9 to 14,CapacityBuilding,"11,000.00",4341
31DEC2025,ALL,ALL,Intellectual Disability,9 to 14,ALL,"42,000.00",13865
31DEC2025,ALL,ALL,Intellectual Disability,9 to 14,Capital,"17,000.00",1691
31DEC2025,ALL,ALL,Intellectual Disability,9 to 14,Core,"22,000.00",11592
31DEC2025,ALL,ALL,Intellectual Disability,9 to 14,CapacityBuilding,"22,000.00",13836
31DEC2025,ALL,ALL,Multiple Sclerosis,9 to 14,ALL,,<11
31DEC2025,ALL,ALL,Multiple Sclerosis,9 to 14,CapacityBuilding,,<11
31DEC2025,ALL,ALL,Multiple Sclerosis,9 to 14,Core,,<11
31DEC2025,ALL,ALL,Other,9 to 14,ALL,"25,000.00",1709
31DEC2025,ALL,ALL,Other,9 to 14,Capital,"20,000.00",176
31DEC2025,ALL,ALL,Other,9 to 14,Core,"8,000.00",1284
31DEC2025,ALL,ALL,Other,9 to 14,CapacityBuilding,"17,000.00",1701
31DEC2025,ALL,ALL,Other Neurological,9 to 14,ALL,"86,000.00",1464
31DEC2025,ALL,ALL,Other Neurological,9 to 14,Capital,"30,000.00",686
31DEC2025,ALL,ALL,Other Neurological,9 to 14,Core,"52,000.00",1321
31DEC2025,ALL,ALL,Other Neurological,9 to 14,CapacityBuilding,"25,000.00",1456
31DEC2025,ALL,ALL,Other Physical,9 to 14,ALL,"50,000.00",1222
31DEC2025,ALL,ALL,Other Physical,9 to 14,Capital,"21,000.00",568
31DEC2025,ALL,ALL,Other Physical,9 to 14,Core,"24,000.00",1112
31DEC2025,ALL,ALL,Other Physical,9 to 14,CapacityBuilding,"18,000.00",1217
31DEC2025,ALL,ALL,Other Sensory/Speech,9 to 14,ALL,"14,000.00",841
31DEC2025,ALL,ALL,Other Sensory/Speech,9 to 14,Capital,"5,000.00",16
31DEC2025,ALL,ALL,Other Sensory/Speech,9 to 14,Core,"3,000.00",468
31DEC2025,ALL,ALL,Other Sensory/Speech,9 to 14,CapacityBuilding,"12,000.00",827
31DEC2025,ALL,ALL,Psychosocial disability,9 to 14,ALL,"41,000.00",<97
31DEC2025,ALL,ALL,Psychosocial disability,9 to 14,CapacityBuilding,"23,000.00",<96
31DEC2025,ALL,ALL,Psychosocial disability,9 to 14,Capital,,<11
31DEC2025,ALL,ALL,Psychosocial disability,9 to 14,Core,"25,000.00",<68
31DEC2025,ALL,ALL,Spinal Cord Injury,9 to 14,ALL,"129,000.00",<46
31DEC2025,ALL,ALL,Spinal Cord Injury,9 to 14,CapacityBuilding,"33,000.00",<37
31DEC2025,ALL,ALL,Spinal Cord Injury,9 to 14,Capital,"30,000.00",<38
31DEC2025,ALL,ALL,Spinal Cord Injury,9 to 14,Core,"79,000.00",<43
31DEC2025,ALL,ALL,Stroke,9 to 14,ALL,"38,000.00",54
31DEC2025,ALL,ALL,Stroke,9 to 14,Capital,"14,000.00",<21
31DEC2025,ALL,ALL,Stroke,9 to 14,Core,"16,000.00",<55
31DEC2025,ALL,ALL,Stroke,9 to 14,CapacityBuilding,"19,000.00",54
31DEC2025,ALL,ALL,Visual Impairment,9 to 14,ALL,"23,000.00",660
31DEC2025,ALL,ALL,Visual Impairment,9 to 14,Capital,"8,000.00",171
31DEC2025,ALL,ALL,Visual Impairment,9 to 14,Core,"6,000.00",623
31DEC2025,ALL,ALL,Visual Impairment,9 to 14,CapacityBuilding,"15,000.00",656
31DEC2025,ALL,ACT,ABI,ALL,ALL,"220,000.00",243
31DEC2025,ALL,ACT,ABI,ALL,Capital,"27,000.00",101
31DEC2025,ALL,ACT,ABI,ALL,CapacityBuilding,"26,000.00",234
31DEC2025,ALL,ACT,ABI,ALL,Core,"186,000.00",238
31DEC2025,ALL,ACT,Autism,ALL,ALL,"43,000.00",5260
31DEC2025,ALL,ACT,Autism,ALL,Capital,"9,000.00",155
31DEC2025,ALL,ACT,Autism,ALL,Core,"29,000.00",4239
31DEC2025,ALL,ACT,Autism,ALL,CapacityBuilding,"19,000.00",5231
31DEC2025,ALL,ACT,Cerebral Palsy,ALL,ALL,"158,000.00",308
31DEC2025,ALL,ACT,Cerebral Palsy,ALL,Capital,"23,000.00",209
31DEC2025,ALL,ACT,Cerebral Palsy,ALL,Core,"125,000.00",299
31DEC2025,ALL,ACT,Cerebral Palsy,ALL,CapacityBuilding,"20,000.00",307
31DEC2025,ALL,ACT,Developmental delay,ALL,ALL,"21,000.00",1123
31DEC2025,ALL,ACT,Developmental delay,ALL,Capital,"15,000.00",41
31DEC2025,ALL,ACT,Developmental delay,ALL,Core,"1,000.00",1005
31DEC2025,ALL,ACT,Developmental delay,ALL,CapacityBuilding,"20,000.00",1122
31DEC2025,ALL,ACT,Down Syndrome,ALL,ALL,"165,000.00",228
31DEC2025,ALL,ACT,Down Syndrome,ALL,Capital,"9,000.00",57
31DEC2025,ALL,ACT,Down Syndrome,ALL,Core,"142,000.00",225
31DEC2025,ALL,ACT,Down Syndrome,ALL,CapacityBuilding,"22,000.00",228
31DEC2025,ALL,ACT,DsbltyGrp_Missing,ALL,ALL,"130,000.00",12
31DEC2025,ALL,ACT,DsbltyGrp_Missing,ALL,Capital,,<11
31DEC2025,ALL,ACT,DsbltyGrp_Missing,ALL,Core,"107,000.00",<14
31DEC2025,ALL,ACT,DsbltyGrp_Missing,ALL,CapacityBuilding,"29,000.00",12
31DEC2025,ALL,ACT,Global developmental delay,ALL,ALL,"30,000.00",283
31DEC2025,ALL,ACT,Global developmental delay,ALL,Capital,"15,000.00",22
31DEC2025,ALL,ACT,Global developmental delay,ALL,Core,"7,000.00",259
31DEC2025,ALL,ACT,Global developmental delay,ALL,CapacityBuilding,"22,000.00",282
31DEC2025,ALL,ACT,Hearing Impairment,ALL,ALL,"14,000.00",484
31DEC2025,ALL,ACT,Hearing Impairment,ALL,Capital,"8,000.00",84
31DEC2025,ALL,ACT,Hearing Impairment,ALL,CapacityBuilding,"8,000.00",449
31DEC2025,ALL,ACT,Hearing Impairment,ALL,Core,"5,000.00",470
31DEC2025,ALL,ACT,Intellectual Disability,ALL,ALL,"123,000.00",1395
31DEC2025,ALL,ACT,Intellectual Disability,ALL,Capital,"18,000.00",281
31DEC2025,ALL,ACT,Intellectual Disability,ALL,Core,"111,000.00",1233
31DEC2025,ALL,ACT,Intellectual Disability,ALL,CapacityBuilding,"21,000.00",1374
31DEC2025,ALL,ACT,Multiple Sclerosis,ALL,ALL,"126,000.00",253
31DEC2025,ALL,ACT,Multiple Sclerosis,ALL,Capital,"22,000.00",149
31DEC2025,ALL,ACT,Multiple Sclerosis,ALL,Core,"97,000.00",251
31DEC2025,ALL,ACT,Multiple Sclerosis,ALL,CapacityBuilding,"17,000.00",253
31DEC2025,ALL,ACT,Other,ALL,ALL,"141,000.00",216
31DEC2025,ALL,ACT,Other,ALL,Capital,"28,000.00",115
31DEC2025,ALL,ACT,Other,ALL,Core,"114,000.00",201
31DEC2025,ALL,ACT,Other,ALL,CapacityBuilding,"20,000.00",216
31DEC2025,ALL,ACT,Other Neurological,ALL,ALL,"170,000.00",452
31DEC2025,ALL,ACT,Other Neurological,ALL,Capital,"20,000.00",221
