RprtDt,StateCd,SrvcDstrctNm,DsbltyGrpNm,AgeBnd,SILorSDA,suppclass,Utlstn
31DEC2025,ALL,Western Melbourne,Other,ALL,No,Capital,80%
31DEC2025,ALL,Western Melbourne,Other,ALL,No,Core,65%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,ALL,ALL,78%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,ALL,Capacity Building,64%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,ALL,Capital,81%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,ALL,Core,80%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,No,ALL,74%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,No,Capacity Building,63%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,No,Capital,83%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,No,Core,76%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,Yes,ALL,88%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,Yes,Capacity Building,74%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,Yes,Capital,75%
31DEC2025,ALL,Western Melbourne,Other Neurological,ALL,Yes,Core,90%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,ALL,ALL,78%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,ALL,Capacity Building,65%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,ALL,Capital,71%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,ALL,Core,82%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,No,ALL,78%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,No,Capacity Building,65%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,No,Capital,71%
31DEC2025,ALL,Western Melbourne,Other Physical,ALL,No,Core,81%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,ALL,ALL,46%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,ALL,Capacity Building,46%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,ALL,Core,46%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,No,ALL,46%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,No,Capacity Building,46%
31DEC2025,ALL,Western Melbourne,Other Sensory/Speech,ALL,No,Core,46%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,ALL,ALL,78%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,ALL,Capacity Building,67%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,ALL,Capital,85%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,ALL,Core,80%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,No,ALL,76%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,No,Capacity Building,66%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,No,Capital,62%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,No,Core,80%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,Yes,ALL,83%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,Yes,Capacity Building,76%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,Yes,Capital,96%
31DEC2025,ALL,Western Melbourne,Psychosocial disability,ALL,Yes,Core,83%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,ALL,ALL,85%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,ALL,Capacity Building,68%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,ALL,Capital,86%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,ALL,Core,87%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,No,ALL,82%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,No,Capacity Building,64%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,No,Capital,86%
31DEC2025,ALL,Western Melbourne,Spinal Cord Injury,ALL,No,Core,84%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,ALL,ALL,80%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,ALL,Capacity Building,72%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,ALL,Capital,75%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,ALL,Core,81%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,No,ALL,77%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,No,Capacity Building,71%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,No,Capital,61%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,No,Core,79%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,Yes,ALL,86%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,Yes,Capacity Building,78%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,Yes,Capital,93%
31DEC2025,ALL,Western Melbourne,Stroke,ALL,Yes,Core,86%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,ALL,ALL,78%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,ALL,Capacity Building,58%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,ALL,Capital,82%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,ALL,Core,82%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,No,ALL,77%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,No,Capacity Building,58%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,No,Capital,83%
31DEC2025,ALL,Western Melbourne,Visual Impairment,ALL,No,Core,82%
31DEC2025,ALL,Western NSW,ALL,0 to 8,ALL,ALL,64%
31DEC2025,ALL,Western NSW,ALL,0 to 8,ALL,Capacity Building,60%
31DEC2025,ALL,Western NSW,ALL,0 to 8,ALL,Capital,62%
31DEC2025,ALL,Western NSW,ALL,0 to 8,ALL,Core,83%
31DEC2025,ALL,Western NSW,ALL,0 to 8,No,ALL,64%
31DEC2025,ALL,Western NSW,ALL,0 to 8,No,Capacity Building,60%
31DEC2025,ALL,Western NSW,ALL,0 to 8,No,Capital,62%
31DEC2025,ALL,Western NSW,ALL,0 to 8,No,Core,83%
31DEC2025,ALL,Western NSW,Autism,0 to 8,ALL,ALL,66%
31DEC2025,ALL,Western NSW,Autism,0 to 8,ALL,Capacity Building,61%
31DEC2025,ALL,Western NSW,Autism,0 to 8,ALL,Capital,48%
31DEC2025,ALL,Western NSW,Autism,0 to 8,ALL,Core,86%
31DEC2025,ALL,Western NSW,Autism,0 to 8,No,ALL,66%
31DEC2025,ALL,Western NSW,Autism,0 to 8,No,Capacity Building,61%
31DEC2025,ALL,Western NSW,Autism,0 to 8,No,Capital,48%
31DEC2025,ALL,Western NSW,Autism,0 to 8,No,Core,86%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,ALL,ALL,79%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,ALL,Capacity Building,76%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,ALL,Capital,53%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,ALL,Core,88%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,No,ALL,79%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,No,Capacity Building,76%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,No,Capital,53%
31DEC2025,ALL,Western NSW,Cerebral Palsy,0 to 8,No,Core,88%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,ALL,ALL,61%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,ALL,Capacity Building,60%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,ALL,Capital,81%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,ALL,Core,73%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,No,ALL,61%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,No,Capacity Building,60%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,No,Capital,81%
31DEC2025,ALL,Western NSW,Developmental delay,0 to 8,No,Core,73%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,ALL,ALL,72%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,ALL,Capacity Building,72%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,ALL,Core,90%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,No,ALL,72%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,No,Capacity Building,72%
31DEC2025,ALL,Western NSW,Down Syndrome,0 to 8,No,Core,90%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,ALL,ALL,67%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,ALL,Capacity Building,61%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,ALL,Capital,52%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,ALL,Core,91%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,No,ALL,67%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,No,Capacity Building,61%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,No,Capital,52%
31DEC2025,ALL,Western NSW,Global developmental delay,0 to 8,No,Core,91%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,ALL,ALL,45%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,ALL,Capacity Building,42%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,ALL,Core,30%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,No,ALL,45%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,No,Capacity Building,42%
31DEC2025,ALL,Western NSW,Hearing Impairment,0 to 8,No,Core,30%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,ALL,ALL,62%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,ALL,Capacity Building,58%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,ALL,Capital,79%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,ALL,Core,73%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,No,ALL,62%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,No,Capacity Building,58%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,No,Capital,79%
31DEC2025,ALL,Western NSW,Intellectual Disability,0 to 8,No,Core,73%
31DEC2025,ALL,Western NSW,Other,0 to 8,ALL,ALL,76%
31DEC2025,ALL,Western NSW,Other,0 to 8,ALL,Capacity Building,70%
31DEC2025,ALL,Western NSW,Other,0 to 8,No,ALL,76%
31DEC2025,ALL,Western NSW,Other,0 to 8,No,Capacity Building,70%
31DEC2025,ALL,Western NSW,ABI,15 to 18,ALL,ALL,79%
31DEC2025,ALL,Western NSW,ABI,15 to 18,ALL,Capacity Building,43%
31DEC2025,ALL,Western NSW,ABI,15 to 18,ALL,Core,92%
31DEC2025,ALL,Western NSW,ALL,15 to 18,ALL,ALL,62%
31DEC2025,ALL,Western NSW,ALL,15 to 18,ALL,Capacity Building,50%
31DEC2025,ALL,Western NSW,ALL,15 to 18,ALL,Capital,87%
31DEC2025,ALL,Western NSW,ALL,15 to 18,ALL,Core,69%
31DEC2025,ALL,Western NSW,ALL,15 to 18,No,ALL,59%
31DEC2025,ALL,Western NSW,ALL,15 to 18,No,Capacity Building,49%
31DEC2025,ALL,Western NSW,ALL,15 to 18,No,Capital,87%
31DEC2025,ALL,Western NSW,ALL,15 to 18,No,Core,65%
31DEC2025,ALL,Western NSW,Autism,15 to 18,ALL,ALL,59%
31DEC2025,ALL,Western NSW,Autism,15 to 18,ALL,Capacity Building,50%
31DEC2025,ALL,Western NSW,Autism,15 to 18,ALL,Capital,100%
31DEC2025,ALL,Western NSW,Autism,15 to 18,ALL,Core,66%
31DEC2025,ALL,Western NSW,Autism,15 to 18,No,ALL,55%
31DEC2025,ALL,Western NSW,Autism,15 to 18,No,Capacity Building,49%
31DEC2025,ALL,Western NSW,Autism,15 to 18,No,Capital,100%
31DEC2025,ALL,Western NSW,Autism,15 to 18,No,Core,60%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,ALL,ALL,62%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,ALL,Capacity Building,55%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,ALL,Capital,94%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,ALL,Core,60%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,No,ALL,62%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,No,Capacity Building,55%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,No,Capital,94%
31DEC2025,ALL,Western NSW,Cerebral Palsy,15 to 18,No,Core,60%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,ALL,ALL,85%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,ALL,Capacity Building,68%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,ALL,Core,96%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,No,ALL,85%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,No,Capacity Building,68%
31DEC2025,ALL,Western NSW,Down Syndrome,15 to 18,No,Core,96%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,ALL,ALL,27%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,ALL,Capacity Building,31%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,ALL,Core,25%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,No,ALL,27%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,No,Capacity Building,31%
31DEC2025,ALL,Western NSW,Hearing Impairment,15 to 18,No,Core,25%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,ALL,ALL,60%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,ALL,Capacity Building,50%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,ALL,Capital,40%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,ALL,Core,69%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,No,ALL,59%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,No,Capacity Building,49%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,No,Capital,40%
31DEC2025,ALL,Western NSW,Intellectual Disability,15 to 18,No,Core,68%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,ALL,ALL,99%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,ALL,Capacity Building,52%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,ALL,Core,100%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,No,ALL,99%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,No,Capacity Building,52%
31DEC2025,ALL,Western NSW,Other Neurological,15 to 18,No,Core,100%
31DEC2025,ALL,Western NSW,ALL,19 to 24,ALL,ALL,66%
31DEC2025,ALL,Western NSW,ALL,19 to 24,ALL,Capacity Building,44%
31DEC2025,ALL,Western NSW,ALL,19 to 24,ALL,Capital,70%
31DEC2025,ALL,Western NSW,ALL,19 to 24,ALL,Core,73%
31DEC2025,ALL,Western NSW,ALL,19 to 24,No,ALL,57%
31DEC2025,ALL,Western NSW,ALL,19 to 24,No,Capacity Building,40%
31DEC2025,ALL,Western NSW,ALL,19 to 24,No,Capital,66%
31DEC2025,ALL,Western NSW,ALL,19 to 24,No,Core,65%
31DEC2025,ALL,Western NSW,ALL,19 to 24,Yes,ALL,84%
31DEC2025,ALL,Western NSW,ALL,19 to 24,Yes,Capacity Building,68%
31DEC2025,ALL,Western NSW,ALL,19 to 24,Yes,Capital,77%
31DEC2025,ALL,Western NSW,ALL,19 to 24,Yes,Core,86%
31DEC2025,ALL,Western NSW,Autism,19 to 24,ALL,ALL,66%
31DEC2025,ALL,Western NSW,Autism,19 to 24,ALL,Capacity Building,41%
31DEC2025,ALL,Western NSW,Autism,19 to 24,ALL,Capital,79%
31DEC2025,ALL,Western NSW,Autism,19 to 24,ALL,Core,76%
31DEC2025,ALL,Western NSW,Autism,19 to 24,No,ALL,53%
31DEC2025,ALL,Western NSW,Autism,19 to 24,No,Capacity Building,37%
31DEC2025,ALL,Western NSW,Autism,19 to 24,No,Core,63%
31DEC2025,ALL,Western NSW,Autism,19 to 24,Yes,ALL,88%
31DEC2025,ALL,Western NSW,Autism,19 to 24,Yes,Capacity Building,71%
31DEC2025,ALL,Western NSW,Autism,19 to 24,Yes,Core,90%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,ALL,ALL,71%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,ALL,Capacity Building,53%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,ALL,Capital,50%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,ALL,Core,76%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,No,ALL,69%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,No,Capacity Building,53%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,No,Capital,51%
31DEC2025,ALL,Western NSW,Cerebral Palsy,19 to 24,No,Core,74%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,ALL,ALL,79%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,ALL,Capacity Building,60%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,ALL,Core,83%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,No,ALL,82%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,No,Capacity Building,59%
31DEC2025,ALL,Western NSW,Down Syndrome,19 to 24,No,Core,87%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,ALL,ALL,14%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,ALL,Capacity Building,21%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,ALL,Core,10%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,No,ALL,24%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,No,Capacity Building,26%
31DEC2025,ALL,Western NSW,Hearing Impairment,19 to 24,No,Core,22%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,ALL,ALL,68%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,ALL,Capacity Building,49%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,ALL,Capital,80%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,ALL,Core,73%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,No,ALL,56%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,No,Capacity Building,45%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,No,Capital,92%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,No,Core,61%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,Yes,ALL,84%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,Yes,Capacity Building,68%
31DEC2025,ALL,Western NSW,Intellectual Disability,19 to 24,Yes,Core,85%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,ALL,ALL,47%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,ALL,Capacity Building,38%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,ALL,Core,49%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,No,ALL,30%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,No,Capacity Building,33%
31DEC2025,ALL,Western NSW,Psychosocial disability,19 to 24,No,Core,29%
31DEC2025,ALL,Western NSW,ABI,25 to 34,ALL,ALL,73%
31DEC2025,ALL,Western NSW,ABI,25 to 34,ALL,Capacity Building,50%
31DEC2025,ALL,Western NSW,ABI,25 to 34,ALL,Core,79%
31DEC2025,ALL,Western NSW,ABI,25 to 34,No,ALL,63%
31DEC2025,ALL,Western NSW,ABI,25 to 34,No,Capacity Building,46%
31DEC2025,ALL,Western NSW,ABI,25 to 34,No,Core,70%
31DEC2025,ALL,Western NSW,ALL,25 to 34,ALL,ALL,75%
31DEC2025,ALL,Western NSW,ALL,25 to 34,ALL,Capacity Building,53%
31DEC2025,ALL,Western NSW,ALL,25 to 34,ALL,Capital,61%
31DEC2025,ALL,Western NSW,ALL,25 to 34,ALL,Core,80%
31DEC2025,ALL,Western NSW,ALL,25 to 34,No,ALL,65%
31DEC2025,ALL,Western NSW,ALL,25 to 34,No,Capacity Building,46%
31DEC2025,ALL,Western NSW,ALL,25 to 34,No,Capital,46%
31DEC2025,ALL,Western NSW,ALL,25 to 34,No,Core,70%
31DEC2025,ALL,Western NSW,ALL,25 to 34,Yes,ALL,89%
31DEC2025,ALL,Western NSW,ALL,25 to 34,Yes,Capacity Building,76%
31DEC2025,ALL,Western NSW,ALL,25 to 34,Yes,Capital,77%
31DEC2025,ALL,Western NSW,ALL,25 to 34,Yes,Core,90%
31DEC2025,ALL,Western NSW,Autism,25 to 34,ALL,ALL,77%
31DEC2025,ALL,Western NSW,Autism,25 to 34,ALL,Capacity Building,58%
31DEC2025,ALL,Western NSW,Autism,25 to 34,ALL,Capital,71%
31DEC2025,ALL,Western NSW,Autism,25 to 34,ALL,Core,81%
31DEC2025,ALL,Western NSW,Autism,25 to 34,No,ALL,66%
31DEC2025,ALL,Western NSW,Autism,25 to 34,No,Capacity Building,52%
31DEC2025,ALL,Western NSW,Autism,25 to 34,No,Core,70%
31DEC2025,ALL,Western NSW,Autism,25 to 34,Yes,ALL,91%
31DEC2025,ALL,Western NSW,Autism,25 to 34,Yes,Capacity Building,78%
31DEC2025,ALL,Western NSW,Autism,25 to 34,Yes,Capital,78%
31DEC2025,ALL,Western NSW,Autism,25 to 34,Yes,Core,92%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,ALL,ALL,83%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,ALL,Capacity Building,48%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,ALL,Capital,57%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,ALL,Core,87%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,No,ALL,79%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,No,Capacity Building,41%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,No,Capital,55%
31DEC2025,ALL,Western NSW,Cerebral Palsy,25 to 34,No,Core,83%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,ALL,ALL,82%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,ALL,Capacity Building,64%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,ALL,Core,84%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,No,ALL,70%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,No,Capacity Building,53%
31DEC2025,ALL,Western NSW,Down Syndrome,25 to 34,No,Core,74%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,ALL,ALL,42%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,ALL,Capacity Building,43%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,ALL,Capital,2%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,ALL,Core,44%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,No,ALL,42%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,No,Capacity Building,43%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,No,Capital,2%
31DEC2025,ALL,Western NSW,Hearing Impairment,25 to 34,No,Core,44%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,ALL,ALL,77%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,ALL,Capacity Building,51%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,ALL,Capital,45%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,ALL,Core,82%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,No,ALL,62%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,No,Capacity Building,43%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,No,Capital,21%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,No,Core,68%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,Yes,ALL,89%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,Yes,Capacity Building,73%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,Yes,Capital,65%
31DEC2025,ALL,Western NSW,Intellectual Disability,25 to 34,Yes,Core,91%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,ALL,ALL,78%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,ALL,Capacity Building,65%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,ALL,Core,78%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,No,ALL,76%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,No,Capacity Building,65%
31DEC2025,ALL,Western NSW,Other Neurological,25 to 34,No,Core,76%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,ALL,ALL,64%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,ALL,Capacity Building,48%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,ALL,Core,67%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,No,ALL,59%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,No,Capacity Building,41%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,No,Core,63%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,Yes,ALL,75%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,Yes,Capacity Building,77%
31DEC2025,ALL,Western NSW,Psychosocial disability,25 to 34,Yes,Core,75%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,ALL,ALL,71%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,ALL,Capacity Building,46%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,ALL,Core,77%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,No,ALL,71%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,No,Capacity Building,46%
31DEC2025,ALL,Western NSW,Visual Impairment,25 to 34,No,Core,77%
31DEC2025,ALL,Western NSW,ABI,35 to 44,ALL,ALL,57%
31DEC2025,ALL,Western NSW,ABI,35 to 44,ALL,Capacity Building,51%
