RprtDt,SuppClass,SuppCatNm,SuppItemNmbr,SuppItemDesc,RsdsInStateCd,RsdsInSrvcDstrctNm,NDISDsbltyGrpNm,NDIAAgeBnd,PmtAmt,CountOfParticipants
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,SA,Yorke and Mid North,ALL,ALL,17000,61
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,TAS,TAS North,ALL,ALL,27000,147
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,TAS,TAS North West,ALL,ALL,7000,65
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,TAS,TAS South East,ALL,ALL,4000,26
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,TAS,TAS South West,ALL,ALL,3000,35
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Barwon,ALL,ALL,23000,129
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Bayside Peninsula,ALL,ALL,32000,259
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Brimbank Melton,ALL,ALL,20000,143
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Central Highlands,ALL,ALL,19000,93
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Goulburn,ALL,ALL,5000,29
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Hume Moreland,ALL,ALL,29000,178
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Inner East Melbourne,ALL,ALL,17000,123
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Inner Gippsland,ALL,ALL,29000,150
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Loddon,ALL,ALL,5000,26
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Mallee,ALL,ALL,6000,34
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,North East Melbourne,ALL,ALL,22000,195
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Outer East Melbourne,ALL,ALL,19000,99
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Outer Gippsland,ALL,ALL,11000,62
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Ovens Murray,ALL,ALL,7000,46
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Southern Melbourne,ALL,ALL,32000,179
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Western District,ALL,ALL,8000,71
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,VIC,Western Melbourne,ALL,ALL,28000,218
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Central North Metro,ALL,ALL,15000,125
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Central South Metro,ALL,ALL,17000,152
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Goldfields-Esperance,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Great Southern,ALL,ALL,14000,18
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Kimberley-Pilbara,ALL,ALL,4000,29
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Midwest-Gascoyne,ALL,ALL,3000,34
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,North East Metro,ALL,ALL,19000,137
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,North Metro,ALL,ALL,24000,113
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,South East Metro,ALL,ALL,27000,219
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,South Metro,ALL,ALL,30000,138
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,South West,ALL,ALL,20000,60
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0114_1_3,Provider travel - non-labour costs,WA,Wheat Belt,ALL,ALL,5000,18
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,ACT,ACT,ALL,ALL,43000,146
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Central Coast,ALL,ALL,162000,288
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Far West,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Hunter New England,ALL,ALL,181000,456
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Illawarra Shoalhaven,ALL,ALL,139000,291
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Mid North Coast,ALL,ALL,148000,279
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Murrumbidgee,ALL,ALL,102000,157
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Nepean Blue Mountains,ALL,ALL,66000,156
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,North Sydney,ALL,ALL,24000,90
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Northern NSW,ALL,ALL,197000,359
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,South Eastern Sydney,ALL,ALL,46000,212
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,South Western Sydney,ALL,ALL,213000,576
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Southern NSW,ALL,ALL,63000,125
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Sydney,ALL,ALL,35000,88
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Western NSW,ALL,ALL,63000,113
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NSW,Western Sydney,ALL,ALL,118000,326
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,Barkly,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,Central Australia,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,Darwin Remote,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,Darwin Urban,ALL,ALL,23000,45
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,East Arnhem,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,NT,Katherine,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,OT,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Beenleigh,ALL,ALL,121000,256
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Brisbane,ALL,ALL,125000,355
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Bundaberg,ALL,ALL,53000,87
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Caboolture/Strathpine,ALL,ALL,160000,359
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Cairns,ALL,ALL,75000,165
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Ipswich,ALL,ALL,97000,203
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Mackay,ALL,ALL,24000,56
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Maroochydore,ALL,ALL,288000,587
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Maryborough,ALL,ALL,75000,142
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Robina,ALL,ALL,159000,374
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Rockhampton,ALL,ALL,23000,78
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Toowoomba,ALL,ALL,44000,106
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,QLD,Townsville,ALL,ALL,21000,61
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Adelaide Hills,ALL,ALL,13000,45
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,"Barossa, Light and Lower North",ALL,ALL,11000,37
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Eastern Adelaide,ALL,ALL,16000,64
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Eyre and Western,ALL,ALL,4000,12
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Far North (SA),ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Fleurieu and Kangaroo Island,ALL,ALL,15000,57
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Limestone Coast,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Murray and Mallee,ALL,ALL,20000,46
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Northern Adelaide,ALL,ALL,136000,373
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Southern Adelaide,ALL,ALL,84000,210
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Western Adelaide,ALL,ALL,26000,78
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,SA,Yorke and Mid North,ALL,ALL,3000,15
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,TAS,TAS North,ALL,ALL,14000,38
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,TAS,TAS North West,ALL,ALL,20000,53
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,TAS,TAS South East,ALL,ALL,6000,24
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,TAS,TAS South West,ALL,ALL,11000,34
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Barwon,ALL,ALL,148000,375
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Bayside Peninsula,ALL,ALL,183000,397
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Brimbank Melton,ALL,ALL,140000,306
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Central Highlands,ALL,ALL,39000,83
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Goulburn,ALL,ALL,105000,122
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Hume Moreland,ALL,ALL,58000,177
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Inner East Melbourne,ALL,ALL,53000,151
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Inner Gippsland,ALL,ALL,102000,181
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Loddon,ALL,ALL,60000,115
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Mallee,ALL,ALL,40000,102
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,North East Melbourne,ALL,ALL,100000,256
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Outer East Melbourne,ALL,ALL,61000,182
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Outer Gippsland,ALL,ALL,52000,87
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Ovens Murray,ALL,ALL,56000,142
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Southern Melbourne,ALL,ALL,132000,319
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Western District,ALL,ALL,85000,99
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,VIC,Western Melbourne,ALL,ALL,125000,284
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Central North Metro,ALL,ALL,21000,95
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Central South Metro,ALL,ALL,12000,76
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Goldfields-Esperance,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Great Southern,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Kimberley-Pilbara,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Midwest-Gascoyne,ALL,ALL,11000,19
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,North East Metro,ALL,ALL,22000,91
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,North Metro,ALL,ALL,32000,126
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,South East Metro,ALL,ALL,19000,74
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,South Metro,ALL,ALL,35000,108
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,South West,ALL,ALL,18000,68
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0117_1_3,Provider travel - non-labour costs,WA,Wheat Belt,ALL,ALL,7000,16
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,Missing,Missing,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,ACT,ACT,ALL,ALL,212000,880
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,Missing,Other,ALL,ALL,6000,29
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Central Coast,ALL,ALL,226000,932
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Far West,ALL,ALL,103000,101
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Hunter New England,ALL,ALL,1267000,4745
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Illawarra Shoalhaven,ALL,ALL,210000,985
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Mid North Coast,ALL,ALL,276000,1220
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Murrumbidgee,ALL,ALL,384000,1398
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Nepean Blue Mountains,ALL,ALL,265000,915
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,North Sydney,ALL,ALL,83000,408
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Northern NSW,ALL,ALL,265000,1182
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,South Eastern Sydney,ALL,ALL,165000,785
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,South Western Sydney,ALL,ALL,882000,3676
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Southern NSW,ALL,ALL,121000,480
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Sydney,ALL,ALL,71000,413
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Western NSW,ALL,ALL,403000,1097
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NSW,Western Sydney,ALL,ALL,509000,1988
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Barkly,ALL,ALL,16000,21
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Central Australia,ALL,ALL,151000,125
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Darwin Remote,ALL,ALL,281000,153
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Darwin Urban,ALL,ALL,105000,448
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,East Arnhem,ALL,ALL,60000,50
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Katherine,ALL,ALL,24000,94
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,NT,Other,ALL,ALL,46000,65
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,OT,Other,ALL,ALL,n/a,<11
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Beenleigh,ALL,ALL,493000,1767
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Brisbane,ALL,ALL,425000,1730
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Bundaberg,ALL,ALL,30000,220
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Caboolture/Strathpine,ALL,ALL,445000,1696
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Cairns,ALL,ALL,363000,854
31-Dec-25,Capacity Building,CB Daily Activity,15_799_0118_1_3,Provider travel - non-labour costs,QLD,Ipswich,ALL,ALL,461000,1313
